tick,liquidity,price,pool_id,amount0,amount1,total-amount0,total-amount1
-631320,0,3.8325830191811466e-40,USDC/WETH-0.3,1.9106377906887996e+20,7.344677869656116e-20,0.0,2.452015751840649e-17
-631260,0,3.8556464853537616e-40,USDC/WETH-0.3,1.9049147523135455e+20,7.366743882453483e-20,0.0,2.4593824957231026e-17
-631200,0,3.87884874133712e-40,USDC/WETH-0.3,1.899208856469568e+20,7.388876189365722e-20,0.0,2.466771371912468e-17
-631140,0,3.902190622331425e-40,USDC/WETH-0.3,1.893520051809052e+20,7.411074989564412e-20,0.0,2.4741824469020326e-17
-631080,0,3.925672968562886e-40,USDC/WETH-0.3,1.8878482871377242e+20,7.433340482818492e-20,0.0,2.481615787384851e-17
-631020,0,3.9492966253139784e-40,USDC/WETH-0.3,1.882193511414844e+20,7.455672869497807e-20,0.0,2.489071460254349e-17
-630960,0,3.973062442953855e-40,USDC/WETH-0.3,1.8765556737524806e+20,7.478072350573896e-20,0.0,2.4965495326049228e-17
-630900,0,3.9969712769689706e-40,USDC/WETH-0.3,1.8709347234150007e+20,7.500539127621563e-20,0.0,2.5040500717325444e-17
-630840,0,4.021023987993866e-40,USDC/WETH-0.3,1.8653306098190474e+20,7.523073402822436e-20,0.0,2.5115731451353668e-17
-630780,0,4.045221441842154e-40,USDC/WETH-0.3,1.859743282532623e+20,7.545675378964951e-20,0.0,2.5191188205143317e-17
-630720,0,4.069564509537682e-40,USDC/WETH-0.3,1.854172691274488e+20,7.568345259445548e-20,0.0,2.526687165773777e-17
-630660,0,4.0940540673458904e-40,USDC/WETH-0.3,1.848618785914514e+20,7.591083248273783e-20,0.0,2.5342782490220507e-17
-630600,0,4.1186909968053505e-40,USDC/WETH-0.3,1.843081516472585e+20,7.613889550071548e-20,0.0,2.5418921385721222e-17
-630540,0,4.143476184759495e-40,USDC/WETH-0.3,1.8375608331180887e+20,7.636764370074641e-20,0.0,2.5495289029421967e-17
-630480,0,4.1684105233885524e-40,USDC/WETH-0.3,1.832056686169785e+20,7.659707914135925e-20,0.0,2.5571886108563327e-17
-630420,0,4.193494910241647e-40,USDC/WETH-0.3,1.8265690260953848e+20,7.682720388727287e-20,0.0,2.56487133124506e-17
-630360,0,4.2187302482691196e-40,USDC/WETH-0.3,1.821097803510753e+20,7.705802000940047e-20,0.0,2.5725771332459998e-17
-630300,0,4.244117445855026e-40,USDC/WETH-0.3,1.8156429691797724e+20,7.728952958488095e-20,0.0,2.580306086204488e-17
-630240,0,4.269657416849834e-40,USDC/WETH-0.3,1.8102044740139244e+20,7.752173469709877e-20,0.0,2.588058259674198e-17
-630180,0,4.2953510806033224e-40,USDC/WETH-0.3,1.8047822690714976e+20,7.775463743568774e-20,0.0,2.5958337234177668e-17
-630120,0,4.32119936199767e-40,USDC/WETH-0.3,1.7993763055574476e+20,7.79882398965626e-20,0.0,2.603632547407423e-17
-630060,0,4.3472031914807564e-40,USDC/WETH-0.3,1.793986534823068e+20,7.822254418194274e-20,0.0,2.6114548018256175e-17
-630000,0,4.373363505099643e-40,USDC/WETH-0.3,1.7886129083651106e+20,7.845755240035208e-20,0.0,2.619300557065653e-17
-629940,0,4.399681244534277e-40,USDC/WETH-0.3,1.7832553778258277e+20,7.869326666665854e-20,0.0,2.6271698837323185e-17
-629880,0,4.426157357131385e-40,USDC/WETH-0.3,1.7779138949922698e+20,7.892968910208189e-20,0.0,2.6350628526425267e-17
-629820,0,4.4527927959385726e-40,USDC/WETH-0.3,1.772588411795699e+20,7.916682183420562e-20,0.0,2.6429795348259476e-17
-629760,0,4.479588519738635e-40,USDC/WETH-0.3,1.7672788803116093e+20,7.940466699701628e-20,0.0,2.6509200015256494e-17
-629700,0,4.506545493084069e-40,USDC/WETH-0.3,1.761985252759036e+20,7.96432267309114e-20,0.0,2.6588843241987406e-17
-629640,0,4.533664686331786e-40,USDC/WETH-0.3,1.7567074814998793e+20,7.988250318270738e-20,0.0,2.666872574517011e-17
-629580,0,4.560947075678052e-40,USDC/WETH-0.3,1.7514455190391783e+20,8.012249850569064e-20,0.0,2.67488482436758e-17
-629520,0,4.588393643193623e-40,USDC/WETH-0.3,1.7461993180236513e+20,8.03632148595902e-20,0.0,2.6829211458535393e-17
-629460,0,4.616005376859094e-40,USDC/WETH-0.3,1.7409688312423973e+20,8.060465441064838e-20,0.0,2.6909816112946044e-17
-629400,0,4.643783270600464e-40,USDC/WETH-0.3,1.7357540116256155e+20,8.084681933160127e-20,0.0,2.6990662932277644e-17
-629340,0,4.6717283243249186e-40,USDC/WETH-0.3,1.7305548122447816e+20,8.108971180172602e-20,0.0,2.707175264407937e-17
-629280,0,4.699841543956814e-40,USDC/WETH-0.3,1.7253711863113e+20,8.133333400681706e-20,0.0,2.7153085978086188e-17
-629220,0,4.728123941473894e-40,USDC/WETH-0.3,1.7202030871776828e+20,8.157768813928078e-20,0.0,2.723466366622547e-17
-629160,0,4.756576534943719e-40,USDC/WETH-0.3,1.715050468335361e+20,8.182277639807246e-20,0.0,2.7316486442623542e-17
-629100,0,4.785200348560303e-40,USDC/WETH-0.3,1.70991328341528e+20,8.206860098876322e-20,0.0,2.7398555043612305e-17
-629040,0,4.813996412680992e-40,USDC/WETH-0.3,1.7047914861877133e+20,8.231516412357161e-20,0.0,2.7480870207735875e-17
-628980,0,4.842965763863547e-40,USDC/WETH-0.3,1.6996850305607785e+20,8.256246802133205e-20,0.0,2.7563432675757208e-17
-628920,0,4.8721094449034586e-40,USDC/WETH-0.3,1.6945938705809185e+20,8.281051490755785e-20,0.0,2.7646243190664765e-17
-628860,0,4.901428504871483e-40,USDC/WETH-0.3,1.6895179604324765e+20,8.305930701446094e-20,0.0,2.772930249767923e-17
-628800,0,4.930923999151407e-40,USDC/WETH-0.3,1.6844572544366304e+20,8.33088465809401e-20,0.0,2.781261134426017e-17
-628740,0,4.960596989478035e-40,USDC/WETH-0.3,1.67941170705146e+20,8.355913585262415e-20,0.0,2.7896170480112796e-17
-628680,0,4.99044854397541e-40,USDC/WETH-0.3,1.6743812728717597e+20,8.381017708190366e-20,0.0,2.79799806571947e-17
-628620,0,5.020479737195261e-40,USDC/WETH-0.3,1.669365906627984e+20,8.406197252791901e-20,0.0,2.8064042629722616e-17
-628560,0,5.050691650155685e-40,USDC/WETH-0.3,1.664365563186385e+20,8.431452445660773e-20,0.0,2.814835715417923e-17
-628500,0,5.081085370380057e-40,USDC/WETH-0.3,1.6593801975481965e+20,8.456783514070443e-20,0.0,2.823292498931993e-17
-628440,0,5.1116619919361805e-40,USDC/WETH-0.3,1.65440976484976e+20,8.482190685978817e-20,0.0,2.8317746896179716e-17
-628380,0,5.142422615475666e-40,USDC/WETH-0.3,1.649454220361486e+20,8.507674190027059e-20,0.0,2.840282363807999e-17
-628320,0,5.173368348273556e-40,USDC/WETH-0.3,1.6445135194879728e+20,8.53323425554432e-20,0.0,2.8488155980635427e-17
-628260,0,5.204500304268178e-40,USDC/WETH-0.3,1.639587617767283e+20,8.558871112548133e-20,0.0,2.8573744691760914e-17
-628200,0,5.235819604101244e-40,USDC/WETH-0.3,1.6346764708708237e+20,8.584584991747961e-20,0.0,2.865959054167839e-17
-628140,0,5.267327375158191e-40,USDC/WETH-0.3,1.6297800346024018e+20,8.6103761245444e-20,0.0,2.8745694302923835e-17
-628080,0,5.299024751608761e-40,USDC/WETH-0.3,1.6248982648987822e+20,8.636244743036286e-20,0.0,2.88320567503542e-17
-628020,0,5.330912874447828e-40,USDC/WETH-0.3,1.6200311178281458e+20,8.662191080016742e-20,0.0,2.891867866115437e-17
-627960,0,5.362992891536473e-40,USDC/WETH-0.3,1.6151785495906383e+20,8.688215368980279e-20,0.0,2.900556081484417e-17
-627900,0,5.395265957643298e-40,USDC/WETH-0.3,1.6103405165174338e+20,8.714317844122003e-20,0.0,2.909270399328539e-17
-627840,0,5.427733234485992e-40,USDC/WETH-0.3,1.6055169750706074e+20,8.740498740341163e-20,0.0,2.91801089806888e-17
-627780,0,5.460395890773159e-40,USDC/WETH-0.3,1.6007078818425025e+20,8.766758293241938e-20,0.0,2.9267776563621217e-17
-627720,0,5.4932551022463745e-40,USDC/WETH-0.3,1.595913193555673e+20,8.793096739137383e-20,0.0,2.9355707531012594e-17
-627660,0,5.526312051722519e-40,USDC/WETH-0.3,1.591132867062175e+20,8.819514315049808e-20,0.0,2.944390267416309e-17
-627600,0,5.559567929136348e-40,USDC/WETH-0.3,1.5863668593432242e+20,8.846011258713168e-20,0.0,2.953236278675022e-17
-627540,0,5.593023931583331e-40,USDC/WETH-0.3,1.5816151275092738e+20,8.872587808577763e-20,0.0,2.9621088664835996e-17
-627480,0,5.626681263362736e-40,USDC/WETH-0.3,1.576877628798746e+20,8.899244203807497e-20,0.0,2.971008110687407e-17
-627420,0,5.6605411360209875e-40,USDC/WETH-0.3,1.572154320578466e+20,8.925980684286573e-20,0.0,2.979934091371694e-17
-627360,0,5.694604768395272e-40,USDC/WETH-0.3,1.5674451603428193e+20,8.9527974906191e-20,0.0,2.988886888862313e-17
-627300,0,5.728873386657416e-40,USDC/WETH-0.3,1.5627501057136837e+20,8.979694864133031e-20,0.0,2.997866583726446e-17
-627240,0,5.7633482243580215e-40,USDC/WETH-0.3,1.558069114439666e+20,9.00667304688016e-20,0.0,3.006873256773326e-17
-627180,0,5.798030522470869e-40,USDC/WETH-0.3,1.5534021443960996e+20,9.033732281640463e-20,0.0,3.015906989054967e-17
-627120,0,5.832921529437591e-40,USDC/WETH-0.3,1.548749153584354e+20,9.060872811922491e-20,0.0,3.024967861866889e-17
-627060,0,5.868022501212611e-40,USDC/WETH-0.3,1.544110100131759e+20,9.088094881967306e-20,0.0,3.0340559567488564e-17
-627000,0,5.9033347013083514e-40,USDC/WETH-0.3,1.5394849422907844e+20,9.11539873674809e-20,0.0,3.0431713554856047e-17
-626940,0,5.938859400840714e-40,USDC/WETH-0.3,1.5348736384393612e+20,9.14278462197645e-20,0.0,3.0523141401075814e-17
-626880,0,5.974597878574842e-40,USDC/WETH-0.3,1.530276147079797e+20,9.170252784100445e-20,0.0,3.061484392891682e-17
-626820,0,6.010551420971146e-40,USDC/WETH-0.3,1.525692426838698e+20,9.197803470308532e-20,0.0,3.0706821963619903e-17
-626760,0,6.046721322231614e-40,USDC/WETH-0.3,1.521122436466813e+20,9.225436928533103e-20,0.0,3.0799076332905234e-17
-626700,0,6.083108884346397e-40,USDC/WETH-0.3,1.5165661348381626e+20,9.253153407449707e-20,0.0,3.089160786697973e-17
-626640,0,6.119715417140676e-40,USDC/WETH-0.3,1.5120234809502112e+20,9.280953156482562e-20,0.0,3.0984417398544556e-17
-626580,0,6.156542238321814e-40,USDC/WETH-0.3,1.5074944339230622e+20,9.308836425804159e-20,0.0,3.1077505762802596e-17
-626520,0,6.193590673526786e-40,USDC/WETH-0.3,1.502978952999432e+20,9.336803466339597e-20,0.0,3.117087379746599e-17
-626460,0,6.230862056369897e-40,USDC/WETH-0.3,1.4984769975439796e+20,9.364854529766987e-20,0.0,3.126452234276366e-17
-626400,0,6.268357728490788e-40,USDC/WETH-0.3,1.4939885270430227e+20,9.392989868520188e-20,0.0,3.135845224144886e-17
-626340,0,6.3060790396027345e-40,USDC/WETH-0.3,1.48951350110444e+20,9.421209735792771e-20,0.0,3.145266433880679e-17
-626280,0,6.3440273475412234e-40,USDC/WETH-0.3,1.4850518794570675e+20,9.449514385538797e-20,0.0,3.1547159482662173e-17
-626220,0,6.3822040183128376e-40,USDC/WETH-0.3,1.480603621950162e+20,9.477904072473994e-20,0.0,3.1641938523386914e-17
-626160,0,6.420610426144423e-40,USDC/WETH-0.3,1.476168688553367e+20,9.506379052080101e-20,0.0,3.1737002313907715e-17
-626100,0,6.459247953532559e-40,USDC/WETH-0.3,1.4717470393563559e+20,9.534939580607224e-20,0.0,3.183235170971378e-17
-626040,0,6.498117991293322e-40,USDC/WETH-0.3,1.4673386345681768e+20,9.56358591507424e-20,0.0,3.1927987568864525e-17
-625980,0,6.537221938612347e-40,USDC/WETH-0.3,1.4629434345171473e+20,9.592318313272724e-20,0.0,3.2023910751997256e-17
-625920,0,6.5765612030952e-40,USDC/WETH-0.3,1.4585613996503238e+20,9.621137033768144e-20,0.0,3.212012212233494e-17
-625860,0,6.6161372008180415e-40,USDC/WETH-0.3,1.45419249053339e+20,9.650042335903795e-20,0.0,3.221662254569398e-17
-625800,0,6.655951356378603e-40,USDC/WETH-0.3,1.4498366678500069e+20,9.679034479801187e-20,0.0,3.231341289049199e-17
-625740,0,6.696005102947464e-40,USDC/WETH-0.3,1.4454938924017615e+20,9.708113726364396e-20,0.0,3.2410494027755635e-17
-625680,0,6.736299882319648e-40,USDC/WETH-0.3,1.4411641251073442e+20,9.737280337279261e-20,0.0,3.2507866831128424e-17
-625620,0,6.776837144966515e-40,USDC/WETH-0.3,1.4368473270029613e+20,9.766534575020877e-20,0.0,3.2605532176878633e-17
-625560,0,6.817618350087975e-40,USDC/WETH-0.3,1.4325434592411071e+20,9.795876702850045e-20,0.0,3.2703490943907135e-17
-625500,0,6.858644965665019e-40,USDC/WETH-0.3,1.4282524830909696e+20,9.825306984820764e-20,0.0,3.280174401375534e-17
-625440,0,6.8999184685125535e-40,USDC/WETH-0.3,1.4239743599373894e+20,9.854825685777864e-20,0.0,3.2900292270613114e-17
-625380,0,6.9414403443325684e-40,USDC/WETH-0.3,1.419709051281311e+20,9.884433071364886e-20,0.0,3.299913660132676e-17
-625320,0,6.983212087767611e-40,USDC/WETH-0.3,1.4154565187385754e+20,9.914129408020533e-20,0.0,3.3098277895406964e-17
-625260,0,7.0252352024545906e-40,USDC/WETH-0.3,1.4112167240403101e+20,9.943914962986165e-20,0.0,3.3197717045036824e-17
-625200,0,7.067511201078905e-40,USDC/WETH-0.3,1.40698962903207e+20,9.973790004304612e-20,0.0,3.329745494507987e-17
-625140,0,7.110041605428889e-40,USDC/WETH-0.3,1.4027751956738785e+20,1.0003754800825292e-19,0.0,3.3397492493088123e-17
-625080,0,7.152827946450597e-40,USDC/WETH-0.3,1.3985733860394336e+20,1.0033809622203429e-19,0.0,3.3497830589310156e-17
-625020,0,7.195871764302908e-40,USDC/WETH-0.3,1.3943841623163673e+20,1.0063954738906753e-19,0.0,3.359847013669922e-17
-624960,0,7.23917460841297e-40,USDC/WETH-0.3,1.3902074868053411e+20,1.0094190422213915e-19,0.0,3.369941204092136e-17
-624900,0,7.2827380375319694e-40,USDC/WETH-0.3,1.3860433219200288e+20,1.012451694421923e-19,0.0,3.3800657210363556e-17
-624840,0,7.326563619791247e-40,USDC/WETH-0.3,1.3818916301865488e+20,1.0154934577833446e-19,0.0,3.390220655614189e-17
-624780,0,7.370652932758737e-40,USDC/WETH-0.3,1.3777523742435975e+20,1.0185443596789673e-19,0.0,3.4004060992109784e-17
-624720,0,7.415007563495757e-40,USDC/WETH-0.3,1.3736255168413496e+20,1.0216044275640217e-19,0.0,3.4106221434866185e-17
-624660,0,7.459629108614147e-40,USDC/WETH-0.3,1.3695110208419111e+20,1.0246736889764864e-19,0.0,3.4208688803763836e-17
-624600,0,7.504519174333723e-40,USDC/WETH-0.3,1.3654088492184874e+20,1.0277521715369693e-19,0.0,3.431146402091753e-17
-624540,0,7.54967937654011e-40,USDC/WETH-0.3,1.3613189650551434e+20,1.030839902949023e-19,0.0,3.4414548011212437e-17
-624480,0,7.595111340842899e-40,USDC/WETH-0.3,1.3572413315465586e+20,1.0339369109994597e-19,0.0,3.451794170231239e-17
-624420,0,7.640816702634175e-40,USDC/WETH-0.3,1.353175911997729e+20,1.0370432235586277e-19,0.0,3.4621646024668244e-17
-624360,0,7.68679710714737e-40,USDC/WETH-0.3,1.349122669823564e+20,1.040158868580608e-19,0.0,3.4725661911526304e-17
-624300,0,7.733054209516499e-40,USDC/WETH-0.3,1.3450815685483351e+20,1.0432838741032926e-19,0.0,3.4829990298936627e-17
-624240,0,7.779589674835729e-40,USDC/WETH-0.3,1.34105257180589e+20,1.0464182682490553e-19,0.0,3.493463212576153e-17
-624180,0,7.826405178219326e-40,USDC/WETH-0.3,1.337035643338792e+20,1.049562079224594e-19,0.0,3.503958833368399e-17
-624120,0,7.873502404861946e-40,USDC/WETH-0.3,1.3330307469982763e+20,1.0527153353214026e-19,0.0,3.514485986721613e-17
-624060,0,7.920883050099301e-40,USDC/WETH-0.3,1.3290378467439025e+20,1.0558780649160084e-19,0.0,3.525044767370773e-17
-624000,0,7.96854881946918e-40,USDC/WETH-0.3,1.3250569066430546e+20,1.0590502964700899e-19,0.0,3.5356352703354746e-17
-623940,0,8.016501428772845e-40,USDC/WETH-0.3,1.3210878908708931e+20,1.0622320585309496e-19,0.0,3.546257590920784e-17
-623880,0,8.064742604136795e-40,USDC/WETH-0.3,1.3171307637097089e+20,1.0654233797315141e-19,0.0,3.5569118247181e-17
-623820,0,8.113274082074904e-40,USDC/WETH-0.3,1.3131854895491634e+20,1.0686242887910436e-19,0.0,3.56759806760601e-17
-623760,0,8.162097609550913e-40,USDC/WETH-0.3,1.3092520328849664e+20,1.0718348145145795e-19,0.0,3.5783164157511556e-17
-623700,0,8.211214944041342e-40,USDC/WETH-0.3,1.3053303583196484e+20,1.0750549857940884e-19,0.0,3.5890669656090966e-17
-623640,0,8.260627853598727e-40,USDC/WETH-0.3,1.301420430561866e+20,1.078284831608421e-19,0.0,3.5998498139251806e-17
-623580,0,8.310338116915274e-40,USDC/WETH-0.3,1.2975222144253428e+20,1.0815243810229592e-19,0.0,3.6106650577354104e-17
-623520,0,8.360347523386897e-40,USDC/WETH-0.3,1.2936356748300467e+20,1.0847736631911121e-19,0.0,3.6215127943673217e-17
-623460,0,8.410657873177605e-40,USDC/WETH-0.3,1.2897607768003217e+20,1.0880327073532924e-19,0.0,3.632393121440855e-17
-623400,0,8.461270977284325e-40,USDC/WETH-0.3,1.2858974854655866e+20,1.0913015428380187e-19,0.0,3.643306136869235e-17
-623340,0,8.51218865760208e-40,USDC/WETH-0.3,1.2820457660596083e+20,1.0945801990618382e-19,0.0,3.654251938859853e-17
-623280,0,8.563412746989573e-40,USDC/WETH-0.3,1.2782055839206187e+20,1.0978687055299554e-19,0.0,3.665230625915153e-17
-623220,0,8.61494508933516e-40,USDC/WETH-0.3,1.2743769044901377e+20,1.101167091835761e-19,0.0,3.676242296833511e-17
-623160,0,8.666787539623233e-40,USDC/WETH-0.3,1.2705596933135517e+20,1.1044753876618544e-19,0.0,3.6872870507101295e-17
-623100,0,8.718941964000985e-40,USDC/WETH-0.3,1.2667539160394867e+20,1.1077936227800462e-19,0.0,3.69836498693793e-17
-623040,0,8.771410239845585e-40,USDC/WETH-0.3,1.2629595384191043e+20,1.111121827051277e-19,0.0,3.709476205208443e-17
-622980,0,8.824194255831758e-40,USDC/WETH-0.3,1.2591765263065694e+20,1.1144600304265644e-19,0.0,3.7206208055127086e-17
-622920,0,8.87729591199978e-40,USDC/WETH-0.3,1.255404845658161e+20,1.1178082629467664e-19,0.0,3.731798888142176e-17
-622860,0,8.930717119823855e-40,USDC/WETH-0.3,1.2516444625320223e+20,1.1211665547428963e-19,0.0,3.743010553689605e-17
-622800,0,8.984459802280936e-40,USDC/WETH-0.3,1.2478953430880813e+20,1.1245349360365959e-19,0.0,3.754255903049971e-17
-622740,0,9.038525893919933e-40,USDC/WETH-0.3,1.2441574535877917e+20,1.1279134371404508e-19,0.0,3.765535037421375e-17
-622680,0,9.09291734093137e-40,USDC/WETH-0.3,1.2404307603932638e+20,1.1313020884577534e-19,0.0,3.776848058305953e-17
-622620,0,9.147636101217418e-40,USDC/WETH-0.3,1.2367152299676243e+20,1.1347009204833701e-19,0.0,3.7881950675107864e-17
-622560,0,9.202684144462385e-40,USDC/WETH-0.3,1.2330108288744905e+20,1.1381099638038208e-19,0.0,3.7995761671488246e-17
-622500,0,9.25806345220362e-40,USDC/WETH-0.3,1.2293175237775444e+20,1.141529249097435e-19,0.0,3.810991459639799e-17
-622440,0,9.313776017902834e-40,USDC/WETH-0.3,1.2256352814402771e+20,1.1449588071346684e-19,0.0,3.822441047711146e-17
-622380,0,9.369823847017859e-40,USDC/WETH-0.3,1.2219640687258975e+20,1.1483986687785751e-19,0.0,3.833925034398932e-17
-622320,0,9.426208957074841e-40,USDC/WETH-0.3,1.2183038525966549e+20,1.1518488649847294e-19,0.0,3.845443523048779e-17
-622260,0,9.482933377740864e-40,USDC/WETH-0.3,1.2146546001139992e+20,1.1553094268019337e-19,0.0,3.856996617316799e-17
-622200,0,9.539999150897008e-40,USDC/WETH-0.3,1.2110162784378207e+20,1.1587803853720623e-19,0.0,3.86858442117052e-17
-622140,0,9.59740833071185e-40,USDC/WETH-0.3,1.2073888548266074e+20,1.1622617719307704e-19,0.0,3.880207038889827e-17
-622080,0,9.65516298371541e-40,USDC/WETH-0.3,1.203772296636446e+20,1.1657536178070992e-19,0.0,3.8918645750678987e-17
-622020,0,9.713265188873533e-40,USDC/WETH-0.3,1.200166571321991e+20,1.1692559544249744e-19,0.0,3.903557134612148e-17
-621960,0,9.771717037662729e-40,USDC/WETH-0.3,1.1965716464347311e+20,1.172768813302102e-19,0.0,3.915284822745169e-17
-621900,0,9.83052063414546e-40,USDC/WETH-0.3,1.1929874896233911e+20,1.1762922260509145e-19,0.0,3.927047745005678e-17
-621840,0,9.889678095045874e-40,USDC/WETH-0.3,1.1894140686340671e+20,1.17982622437928e-19,0.0,3.9388460072494706e-17
-621780,0,9.949191549826007e-40,USDC/WETH-0.3,1.1858513513089244e+20,1.183370840089793e-19,0.0,3.9506797156503686e-17
-621720,0,1.0009063140762425e-39,USDC/WETH-0.3,1.1822993055868174e+20,1.1869261050809562e-19,0.0,3.962548976701179e-17
-621660,0,1.0069295023023349e-39,USDC/WETH-0.3,1.1787578995023947e+20,1.1904920513468655e-19,0.0,3.9744538972146475e-17
-621600,0,1.0129889364746229e-39,USDC/WETH-0.3,1.1752271011863867e+20,1.1940687109780774e-19,0.0,3.986394584324428e-17
-621540,0,1.0190848347115792e-39,USDC/WETH-0.3,1.1717068788644879e+20,1.1976561161610565e-19,0.0,3.998371145486038e-17
-621480,0,1.0252174164442553e-39,USDC/WETH-0.3,1.1681972008580302e+20,1.2012542991794364e-19,0.0,4.0103836884778326e-17
-621420,0,1.0313869024241805e-39,USDC/WETH-0.3,1.1646980355829457e+20,1.2048632924135478e-19,0.0,4.0224323214019676e-17
-621360,0,1.037593514731308e-39,USDC/WETH-0.3,1.1612093515498932e+20,1.2084831283411273e-19,0.0,4.034517152685379e-17
-621300,0,1.0438374767820094e-39,USDC/WETH-0.3,1.157731117363916e+20,1.2121138395375528e-19,0.0,4.0466382910807543e-17
-621240,0,1.0501190133371166e-39,USDC/WETH-0.3,1.1542633017239568e+20,1.215755458675924e-19,0.0,4.058795845667514e-17
-621180,0,1.0564383505100121e-39,USDC/WETH-0.3,1.1508058734225988e+20,1.2194080185273768e-19,0.0,4.070989925852788e-17
-621120,0,1.0627957157747691e-39,USDC/WETH-0.3,1.1473588013464719e+20,1.2230715519621076e-19,0.0,4.0832206413724087e-17
-621060,0,1.0691913379743395e-39,USDC/WETH-0.3,1.143922054474579e+20,1.2267460919481914e-19,0.0,4.09548810229189e-17
-621000,0,1.0756254473287904e-39,USDC/WETH-0.3,1.1404956018795197e+20,1.2304316715534733e-19,0.0,4.107792419007425e-17
-620940,0,1.082098275443593e-39,USDC/WETH-0.3,1.1370794127262618e+20,1.2341283239448593e-19,0.0,4.1201337022468735e-17
-620880,0,1.0886100553179583e-39,USDC/WETH-0.3,1.133673456272107e+20,1.2378360823888675e-19,0.0,4.1325120630707626e-17
-620820,0,1.0951610213532246e-39,USDC/WETH-0.3,1.1302777018664262e+20,1.2415549802519438e-19,0.0,4.144927612873282e-17
-620760,0,1.101751409361295e-39,USDC/WETH-0.3,1.126892118950615e+20,1.245285051001013e-19,0.0,4.157380463383292e-17
-620700,0,1.1083814565731264e-39,USDC/WETH-0.3,1.1235166770573255e+20,1.2490263282032434e-19,0.0,4.1698707266653246e-17
-620640,0,1.1150514016472684e-39,USDC/WETH-0.3,1.1201513458107077e+20,1.2527788455269126e-19,0.0,4.182398515120594e-17
-620580,0,1.1217614846784541e-39,USDC/WETH-0.3,1.1167960949256492e+20,1.2565426367411717e-19,0.0,4.1949639414880055e-17
-620520,0,1.1285119472062431e-39,USDC/WETH-0.3,1.1134508942079368e+20,1.2603177357168327e-19,0.0,4.2075671188451736e-17
-620460,0,1.1353030322237161e-39,USDC/WETH-0.3,1.1101157135537816e+20,1.2641041764264484e-19,0.0,4.2202081606094384e-17
-620400,0,1.1421349841862214e-39,USDC/WETH-0.3,1.1067905229496254e+20,1.2679019929447054e-19,0.0,4.232887180538885e-17
-620340,0,1.149008049020174e-39,USDC/WETH-0.3,1.103475292471535e+20,1.2717112194483461e-19,0.0,4.245604292733368e-17
-620280,0,1.15592247413191e-39,USDC/WETH-0.3,1.100169992285492e+20,1.275531890217114e-19,0.0,4.2583596116355394e-17
-620220,0,1.1628785084165899e-39,USDC/WETH-0.3,1.096874592646714e+20,1.2793640396335953e-19,0.0,4.2711532520318755e-17
-620160,0,1.1698764022671597e-39,USDC/WETH-0.3,1.0935890638996659e+20,1.283207702183851e-19,0.0,4.283985329053714e-17
-620100,0,1.1769164075833636e-39,USDC/WETH-0.3,1.0903133764773924e+20,1.2870629124572577e-19,0.0,4.296855958178287e-17
-620040,0,1.1839987777808118e-39,USDC/WETH-0.3,1.0870475009016609e+20,1.2909297051472974e-19,0.0,4.30976525522976e-17
-619980,0,1.1911237678001014e-39,USDC/WETH-0.3,1.083791407782495e+20,1.2948081150516343e-19,0.0,4.322713336380276e-17
-619920,0,1.1982916341159951e-39,USDC/WETH-0.3,1.0805450678180448e+20,1.2986981770725897e-19,0.0,4.3357003181510015e-17
-619860,0,1.2055026347466522e-39,USDC/WETH-0.3,1.0773084517940607e+20,1.3025999262171401e-19,0.0,4.3487263174131735e-17
-619800,0,1.212757029262917e-39,USDC/WETH-0.3,1.0740815305839596e+20,1.306513397597627e-19,0.0,4.36179145138915e-17
-619740,0,1.2200550787976617e-39,USDC/WETH-0.3,1.070864275148235e+20,1.3104386264316795e-19,0.0,4.3748958376534665e-17
-619680,0,1.2273970460551871e-39,USDC/WETH-0.3,1.067656656534585e+20,1.3143756480430008e-19,0.0,4.388039594133897e-17
-619620,0,1.2347831953206787e-39,USDC/WETH-0.3,1.0644586458772583e+20,1.3183244978612108e-19,0.0,4.401222839112509e-17
-619560,0,1.24221379246972e-39,USDC/WETH-0.3,1.061270214396926e+20,1.3222852114223198e-19,0.0,4.4144456912267323e-17
-619500,0,1.2496891049778629e-39,USDC/WETH-0.3,1.0580913334006705e+20,1.3262578243693572e-19,0.0,4.427708269470426e-17
-619440,0,1.257209401930256e-39,USDC/WETH-0.3,1.0549219742813413e+20,1.330242372452217e-19,0.0,4.4410106931949486e-17
-619380,0,1.2647749540313313e-39,USDC/WETH-0.3,1.0517621085176093e+20,1.3342388915283633e-19,0.0,4.454353082110232e-17
-619320,0,1.2723860336145477e-39,USDC/WETH-0.3,1.048611707673452e+20,1.3382474175628326e-19,0.0,4.467735556285861e-17
-619260,0,1.2800429146521947e-39,USDC/WETH-0.3,1.04547074339802e+20,1.3422679866287068e-19,0.0,4.481158236152148e-17
-619200,0,1.2877458727652543e-39,USDC/WETH-0.3,1.0423391874254941e+20,1.3463006349075848e-19,0.0,4.4946212425012244e-17
-619140,0,1.295495185233322e-39,USDC/WETH-0.3,1.0392170115746998e+20,1.3503453986897412e-19,0.0,4.5081246964881216e-17
-619080,0,1.3032911310045888e-39,USDC/WETH-0.3,1.0361041877488447e+20,1.3544023143744405e-19,0.0,4.521668719631866e-17
