id,date,volumeETH,volumeUSD,volumeUSDUntracked,feesUSD,txCount,tvlUSD
19226,1661126400,724830.1083801337058765654233375525,1142961554.421611069844967322966951,0,1296879.620928023169440606483742495,18936175,12239022901.02563549839624222433164
19225,1661040000,669876.6344043617472071967237605975,1078173182.504649271218139864039951,0,1237407.737308437912645329723120297,18891456,12289555655.04799124140211378089405
19224,1660953600,806105.7572046695277204295017411106,1291974509.070281403207579854539964,0,1232171.2794624759096854932691721,18841366,12003712998.21313418959688959456715
19223,1660867200,1073887.267429643753960799456253488,1844979128.70133825008563455047799,0,1903490.461416465372094910119264976,18794401,12235416605.2696713735785852875643
19222,1660780800,455861.7819977767479884745000919623,847113478.0078569975504622088218552,0,886031.9408437999941356424952318813,18735748,13688940956.12191167304187121287446
19221,1660694400,737824.4833921255865171691596202988,1380360014.681580808774451270336468,0,1457854.71008292155323752143248967,18695962,13612788724.27943268260812897857988
19220,1660608000,532300.5089924066406105358441600448,1002232490.338755940710987458870345,0,1060242.197255230595452441092130036,18645913,13880431669.86921331659462914658915
19219,1660521600,719260.3192960785554881871863329904,1381564377.750655865925963200786238,0,1486586.28539900742929003566358356,18601565,13995618034.68265728376843463212394
19218,1660435200,440797.1376771292447494747912976344,868451959.6369670908397169348202922,0,1024961.8270649693776252927991252,18551434,14243353340.89210818072314991648065
19217,1660348800,504051.8222180050762243486877047392,1000869773.152037683557809327373602,0,888449.4318356459659336770172652541,18501343,14543975475.44230578509738726579098
19216,1660262400,502798.3885682032583953313660718322,954425103.4770238462068267935572192,0,942886.3649865779897079348363188993,18453352,14445806617.04463807599113217388841
19215,1660176000,880558.8889983807540446771655565114,1667367892.162494744176690707210271,0,1538596.954691521706589110499797534,18413570,14147958416.47920629244778667948622
19214,1660089600,882015.9935563265347606526851655204,1570073227.509687069123517090639711,0,1712801.852608615248805861021242786,18366829,14071594276.80276926367520189030454
19213,1660003200,675818.3862955880074985941658678936,1161622289.330772371924883601715144,0,1116704.509627841246609317715323787,18320663,13148967343.44879894872348501038676
19212,1659916800,660749.5715659191066618669454679959,1164425847.963920878507172559135374,0,1233073.246557908545074380677499845,18278045,13561449743.39558573992760116074504
19211,1659830400,326503.2851585926775155637372926876,553723874.0346280115767768822042197,0,602689.0658301557976794724201199657,18232084,13217647772.89633843557973512161037
19210,1659744000,334939.9527326049661348960524618817,575824547.8204645889525593138439693,0,670256.3172573262133846667698305746,18197940,13198758846.86190338145899786445315
19209,1659657600,693941.1672832674335656846573824602,1164575907.534496548560710222016937,0,1352485.14281578027904753607855168,18161056,13463833228.03220513253392764916881
19208,1659571200,567633.5517044670063220485022883873,920321074.4119679928207366878750375,0,1092721.570900922095833140889275134,18116689,12638660577.63303296671066562770596
19207,1659484800,585933.2096699731485398234451634116,960068860.2947616435630220406712252,0,1118493.835382910809266247386686305,18075212,12642380072.18535554615331675228026
19206,1659398400,902263.8692805095861140683278262276,1457498008.152358186074343921316863,0,1677313.715652808713457320483998811,18031927,12692861308.40355197424959065212218
19205,1659312000,674240.0361728764886221032369583885,1117836180.883853557961296262376871,0,1249281.695316968572745425535761112,17985601,12821707981.83398843131348981246168
19204,1659225600,477759.9846261206750708469724198843,814707189.5587520572896412911206011,0,991236.567797452601141317920197849,17944098,13117597211.10170456085673591852557
19203,1659139200,547813.9071999055932621681415570768,937203375.2177831748916162021857011,0,1141761.392126291992440560027195888,17899010,13179152742.07905444296463257415828
19202,1659052800,825273.4990990489160159539007334308,1413299605.437033465575713106803657,0,1723702.981689669050141792499321449,17851742,13359219329.58835136882141097190762
19201,1658966400,1046050.165305656673503175090149933,1752365238.841113002736745082604555,0,2062105.63194016236239708798154554,17801378,13370985229.77030390679905248119481
19200,1658880000,992444.4839539579763083388537286384,1505359957.71766652344221912218093,0,1621700.022085093045734376184793938,17748920,12885164154.22801703331939885337954
19199,1658793600,877479.4842101770529339058223893653,1231597865.477249055969732363675117,0,1250285.081469070906835518415962814,17703537,11752360749.99598786921394051734523
19198,1658707200,854150.2775936981875687587352791904,1296973543.645814048755531996494498,0,1412540.022146768162128462890725498,17665257,11543840015.33943584090883078159038
19197,1658620800,613958.2987216579546540384416328601,981745937.849967115078918957059761,0,1078942.487027186643876430575838825,17624535,12485923724.25799618965293907686305
19196,1658534400,576880.4913454662365510893131793965,887920686.4388548931930095621402058,0,977224.7175667153164656215344615571,17586346,12205546251.91513696565475967711144
19195,1658448000,694685.8476820795927730073176743923,1099331880.244301635716853928572632,0,1117055.424278090475049889819001537,17547458,12036674199.97375639439672616005904
19194,1658361600,848514.515072786007300034764026484,1289231586.684260732136666150444615,0,1375145.000382102179622288015780426,17507714,12123118485.16937610346868158055296
19193,1658275200,1011778.592349637901561955759094348,1577397000.831964148891748703991404,0,1797972.700029376576767306137384079,17465070,11845330628.58850749513192652781282
19192,1658188800,1202829.727292730109452584682296069,1859972455.298477639219514293021413,0,2113943.590572208707535725731727668,17417625,12008646056.16792343959860919385879
19191,1658102400,1160265.805443155312032473917328613,1697127008.182270314863853051955817,0,1985378.699079786561970984157113289,17370024,12277161693.70405732060278287339758
19190,1658016000,819661.8469472950574075935939719287,1109733189.596699682176050420617718,0,1322690.964553780871026629632916456,17317552,10674425945.96785996226187343192005
19189,1657929600,898389.5035481738978712199818639542,1153262847.334611569874897421263696,0,1464864.28124910626626510298224362,17280600,10643407213.75245085199839065216406
